stop_id,stop_encoding,stop_descr,stop_desr_matrix,stop_street,dimos,perioxi,stop_code,stop_url
60915,2449.0,ΠΑΡΑΔΕΙΣΟΣ,PARADEISOS,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60915,http://telematics.oasa.gr/#stationInfo_60915
60916,2450.0,ΣΠΙΤΙ ΤΟΥ ΗΘΟΠΟΙΟΥ,SPITI TOY ITHOPOIOY,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60916,http://telematics.oasa.gr/#stationInfo_60916
60917,2451.0,ΑΓ .ΜΕΛΕΤΙΟΥ,AG. MELETIOY,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60917,http://telematics.oasa.gr/#stationInfo_60917
60918,2452.0,ΙΘΑΚΗΣ,ITHAKHS,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60918,http://telematics.oasa.gr/#stationInfo_60918
60919,2453.0,ΑΓ. ΠΑΝΤΕΛΕΗΜΩΝ,AG. PANTELEHMON,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60919,http://telematics.oasa.gr/#stationInfo_60919
60920,2454.0,ΧΕΥΔΕΝ,XEYDEN,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60920,http://telematics.oasa.gr/#stationInfo_60920
60921,2455.0,ΙΟΥΛΙΑΝΟΥ,IOYLIANOY,ΑΧΑΡΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60921,http://telematics.oasa.gr/#stationInfo_60921
60922,4358.0,ΠΛ. ΒΑΘΗ,PL. BATHI,ΜΑΓΕΡ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60922,http://telematics.oasa.gr/#stationInfo_60922
60923,4107.0,ΣΠΥΡΟΥ ΠΑΤΣΗ,SPYROY PATSH,ΛΕΩΦ.ΑΘΗΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60923,http://telematics.oasa.gr/#stationInfo_60923
60924,741.0,1η ΙΛΙΣΙΩΝ,1st ILISION,ΝΥΜΦΑΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60924,http://telematics.oasa.gr/#stationInfo_60924
60928,1920.0,ΣΤ. ΥΠΕΡΑΣΤΙΚΩΝ ΛΕΩΦΟΡΕΙΩΝ,ST. YPERASTIKON LEOFOREION,ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,Δ.  ΠΕΡΙΣΤΕΡΙΟΥ,60928,http://telematics.oasa.gr/#stationInfo_60928
60929,1921.0,ΛΑΝΑΡΑ,LANARA,ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60929,http://telematics.oasa.gr/#stationInfo_60929
60930,1922.0,ΚΟΛΟΚΥΝΘΟΥΣ,KOLOKYNTHOYS,ΠΑΡΑΔΡ.ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60930,http://telematics.oasa.gr/#stationInfo_60930
60931,1923.0,ΜΕΤΡΟ,METRO,ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,Δ.  ΠΕΡΙΣΤΕΡΙΟΥ,60931,http://telematics.oasa.gr/#stationInfo_60931
60932,1924.0,ΡΟΔΟΥ,RODOY,ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60932,http://telematics.oasa.gr/#stationInfo_60932
60933,1926.0,ΒΙΟΦΑΡΜ,BIOFARM,ΛΕΩΦ.ΚΗΦΙΣΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60933,http://telematics.oasa.gr/#stationInfo_60933
60936,1143.0,ΠΟΣΕΙΔΩΝΑΣ,POSEIDONAS,ΦΟΡΜΙΩΝΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60936,http://telematics.oasa.gr/#stationInfo_60936
60937,1144.0,6η ΦΟΡΜΙΩΝΟΣ,6th FORMIONOS,ΦΟΡΜΙΩΝΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60937,http://telematics.oasa.gr/#stationInfo_60937
60938,3135.0,ΣΤΡ. ΚΑΛΛΑΡΗ,STR. KALLARH,ΣΤΡ\ΓΟΥ ΚΑΛΛΑΡΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60938,http://telematics.oasa.gr/#stationInfo_60938
60939,678.0,ΕΥΡΥΔΑΜΑΝΤΟΣ,EYRYDAMANTOS,ΕΥΡΥΔΑΜΑΝΤΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60939,http://telematics.oasa.gr/#stationInfo_60939
60940,2594.0,ΓΗΡΟΚΟΜΕΙΟ,GHROKOMEIO,ΕΥΣΤΘ.ΛΑΜΨΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60940,http://telematics.oasa.gr/#stationInfo_60940
60941,680.0,2η ΜΠΑΚΝΑΝΑ,2nd MPAKNANA,ΜΠΑΚΝΑΝΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60941,http://telematics.oasa.gr/#stationInfo_60941
60942,681.0,3η ΜΠΑΚΝΑΝΑ,3rd MPAKNANA,ΜΠΑΚΝΑΝΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60942,http://telematics.oasa.gr/#stationInfo_60942
60943,682.0,4η ΜΠΑΚΝΑΝΑ,4th MPAKNANA,ΜΠΑΚΝΑΝΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60943,http://telematics.oasa.gr/#stationInfo_60943
60944,673.0,3η ΜΠΑΚΝΑΝΑ,3rd MPAKNANA,ΜΠΑΚΝΑΝΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60944,http://telematics.oasa.gr/#stationInfo_60944
60945,675.0,ΠΥΡΡΑΣ,PYRRAS,ΠΥΡΡΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60945,http://telematics.oasa.gr/#stationInfo_60945
60948,5123.0,4η ΑΙΓΑΙΟΥ,4th AIGAIOY,ΚΡΑΤΗΤΟΣ,ΝΕΑΣ ΣΜΥΡΝΗΣ,Δ.  ΝΕΑΣ ΣΜΥΡΝΗΣ,60948,http://telematics.oasa.gr/#stationInfo_60948
60949,5124.0,3η ΑΙΓΑΙΟΥ,3rd AIGAIOY,ΚΡΑΤΗΤΟΣ,ΝΕΑΣ ΣΜΥΡΝΗΣ,Δ.  ΝΕΑΣ ΣΜΥΡΝΗΣ,60949,http://telematics.oasa.gr/#stationInfo_60949
60950,5125.0,2η ΑΙΓΑΙΟΥ,2nd AIGAIOY,ΚΡΑΤΗΤΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60950,http://telematics.oasa.gr/#stationInfo_60950
60951,5126.0,1η ΑΙΓΑΙΟΥ,1st AIGAIOY,ΚΡΑΤΗΤΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60951,http://telematics.oasa.gr/#stationInfo_60951
60952,2555.0,ΠΑΡΝΗΘΟΣ,PARNITHOS,ΠΑΡΝΗΘΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60952,http://telematics.oasa.gr/#stationInfo_60952
60953,2556.0,ΦΑΕΘΩΝΤΟΣ,FAETHONOS,ΔΑΦΝΙΔΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60953,http://telematics.oasa.gr/#stationInfo_60953
60954,2557.0,ΠΥΘΩΝΟΣ,PYTHONOS,ΔΑΦΝΙΔΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60954,http://telematics.oasa.gr/#stationInfo_60954
60955,3136.0,ΑΓ. ΔΗΜΗΤΡΙΟΣ,AG. DHMHTRIOS,ΣΤΡ\ΓΟΥ ΚΑΛΛΑΡΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60955,http://telematics.oasa.gr/#stationInfo_60955
60956,3138.0,ΠΕΖΟΔΡΟΜΟΣ,PEZODROMOS,ΝΙΡΒΑΝΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60956,http://telematics.oasa.gr/#stationInfo_60956
60957,,ΙΚΑ,IKA,ΑΓΗΣΙΛΑΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60957,http://telematics.oasa.gr/#stationInfo_60957
60962,284.0,ΚΥΘΝΟΥ,KYTHNOY,ΚΥΘΝΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60962,http://telematics.oasa.gr/#stationInfo_60962
60967,,ΚΛΑΥΘΜΩΝΟΣ,KLAYTHMONOS,ΣΤΑΔΙΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60967,http://telematics.oasa.gr/#stationInfo_60967
60969,323.0,ΜΑΡΑΣΛΕΙΟΣ,MARASLEIOS,ΠΑΤΡΙΑΡΧΟΥ ΙΩΑΚΕΙΜ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60969,http://telematics.oasa.gr/#stationInfo_60969
60971,1145.0,7η ΦΟΡΜΙΩΝΟΣ,7th FORMIONOS,ΦΟΡΜΙΩΝΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60971,http://telematics.oasa.gr/#stationInfo_60971
60976,,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΦΙΛΑΔΕΛΦΕΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60976,http://telematics.oasa.gr/#stationInfo_60976
60977,4473.0,ΛΑΓΚΑΔΑ,LAGKADA,ΛΑΓΚΑΔΑ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60977,http://telematics.oasa.gr/#stationInfo_60977
60978,235.0,ΜΠΟΥΚΟΥΒΑΛΑ,MPOYKOYBALA,ΡΑΓΚΑΒΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60978,http://telematics.oasa.gr/#stationInfo_60978
60982,255.0,ΑΓ. ΚΩΝΣΤΑΝΤΙΝΟΣ,AG. KONSTANTINOS,ΑΓ.ΚΩΝΣΤΑΝΤΙΝΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60982,http://telematics.oasa.gr/#stationInfo_60982
60985,43.0,ΠΛ. ΚΑΝΙΓΓΟΣ,PL. KANIGGOS,ΠΛ.ΚΑΝΙΓΓΟΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60985,http://telematics.oasa.gr/#stationInfo_60985
60986,233.0,ΑΝΔΡ. ΚΑΛΒΟΥ,ANDR. KALBOY,ΑΝΔΡ.ΚΑΛΒΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60986,http://telematics.oasa.gr/#stationInfo_60986
60987,1528.0,ΣΤ. ΕΥΑΓΓΕΛΙΣΜΟΣ,ST. EYAGELISMOS,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60987,http://telematics.oasa.gr/#stationInfo_60987
60989,358.0,ΟΜΟΝΟΙΑ,OMONOIA,ΣΤΑΔΙΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60989,http://telematics.oasa.gr/#stationInfo_60989
60990,359.0,ΠΛ. ΚΛΑΥΘΜΩΝΟΣ,PL. KLAYTHMONOS,ΣΤΑΔΙΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60990,http://telematics.oasa.gr/#stationInfo_60990
60992,,ΤΕΡΜΑ,TERMA,ΦΙΛΕΛΛΗΝΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60992,http://telematics.oasa.gr/#stationInfo_60992
60993,705.0,ΥΓΕΙΟΝΟΜΙΚΟ,YGEIONOMIKO,ΛΕΩΦ.ΑΛΕΞΑΝΔΡΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60993,http://telematics.oasa.gr/#stationInfo_60993
60997,,ΖΑΠΠΕΙΟ,ZAPPEIO,ΛΕΩΦ.ΒΑΣ.ΑΜΑΛΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60997,http://telematics.oasa.gr/#stationInfo_60997
60998,390.0,ΣΥΝΤΑΓΜΑ,SYNTAGMA,ΛΕΩΦ.ΒΑΣ.ΑΜΑΛΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,60998,http://telematics.oasa.gr/#stationInfo_60998
61002,,ΟΜΟΝΟΙΑ,OMONOIA,ΠΑΝΕΠΙΣΤΗΜΙΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61002,http://telematics.oasa.gr/#stationInfo_61002
61005,391.0,ΑΓ. ΠΑΥΛΟΣ,AG. PAYLOS,ΔΗΛΗΓΙΑΝΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61005,http://telematics.oasa.gr/#stationInfo_61005
61008,,ΑΦΕΤΗΡΙΑ (ΠΛ.ΑΤΤΙΚΗΣ),AFETHRIA (PL.ATTIKHS),ΑΓΟΡΑΚΡΙΤΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61008,http://telematics.oasa.gr/#stationInfo_61008
61010,586.0,ΠΟΛΥΤΕΧΝΕΙΟ,POLYTEXNEIO,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61010,http://telematics.oasa.gr/#stationInfo_61010
61017,2457.0,ΙΠΠΟΚΡΑΤΟΥΣ,IPPOKRATOYS,ΙΠΠΟΚΡΑΤΟΥΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61017,http://telematics.oasa.gr/#stationInfo_61017
61020,1527.0,ΣΥΝΤΑΓΜΑ,SYNTAGMA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61020,http://telematics.oasa.gr/#stationInfo_61020
61023,,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΔΙΑΜ.ΧΩΡΟΥ ΣΤ.ΣΥΓΓΡΟΥ ΦΙΞ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61023,http://telematics.oasa.gr/#stationInfo_61023
61024,414.0,ΝΟΣΟΚ. ΑΛΕΞΑΝΔΡΑ,NOSOK. ALEXANDRA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61024,http://telematics.oasa.gr/#stationInfo_61024
61025,415.0,ΠΛ. ΜΑΒΙΛΗ,PL. MABILH,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61025,http://telematics.oasa.gr/#stationInfo_61025
61026,1339.0,2η ΣΧΟΛΕΙΟ,2nd SXOLEIO,ΕΥΦΡΟΝΙΟΥ,ΚΑΙΣΑΡΙΑΝΗΣ,Δ.  ΚΑΙΣΑΡΙΑΝΗΣ,61026,http://telematics.oasa.gr/#stationInfo_61026
61035,,ΤΕΡΜΑ (ΓΗΡΟΚΟΜΕΙΟ),TERMA (GHROKOMEIO),ΛΕΩΦ.ΚΗΦΙΣΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61035,http://telematics.oasa.gr/#stationInfo_61035
61040,449.0,ΠΛ. ΑΜΠΕΛΟΚΗΠΩΝ,PL. AMPELOKHPON,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61040,http://telematics.oasa.gr/#stationInfo_61040
61043,452.0,ΝΟΣΟΚ. ΑΛΕΞΑΝΔΡΑ,NOSOK. ALEXANDRA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61043,http://telematics.oasa.gr/#stationInfo_61043
61044,,ΙΛΙΣΙΑ,ILISIA,ΛΕΩΦ.ΒΑΣ.ΣΟΦΙΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61044,http://telematics.oasa.gr/#stationInfo_61044
61047,227.0,ΕΡΡΙΚΟΣ ΝΤΥΝΑΝ,ERRIKOS NTYNAN,ΜΕΣΟΓΕΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61047,http://telematics.oasa.gr/#stationInfo_61047
61049,594.0,ΠΛ. ΚΟΛΙΑΤΣΟΥ,PL. KOLIATSOY,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61049,http://telematics.oasa.gr/#stationInfo_61049
470907,3809.0,ΠΑΛΑΣΚΑ,PALASKA,Ν.Ε.Ο.Α.Κ,ΧΑΪΔΑΡΙΟΥ,Δ.  ΧΑΪΔΑΡΙΟΥ,470907,http://telematics.oasa.gr/#stationInfo_470907
61051,596.0,ΚΛΩΝΑΡΙΔΟΥ,KLONARIDOY,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61051,http://telematics.oasa.gr/#stationInfo_61051
61052,597.0,ΣΩΤΗΡΙΑΔΟΥ,SOTHRIADOY,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61052,http://telematics.oasa.gr/#stationInfo_61052
61054,712.0,ΛΑΣΚΑΡΑΤΟΥ,LASKARATOY,ΛΑΣΚΑΡΑΤΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61054,http://telematics.oasa.gr/#stationInfo_61054
61055,713.0,ΑΓ. ΛΑΥΡΑΣ,AG. LAYRAS,ΑΓ.ΛΑΥΡΑΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61055,http://telematics.oasa.gr/#stationInfo_61055
61056,695.0,ΑΦΕΤΗΡΙΑ (ΠΛ.ΠΑΠΑΔΙΑΜΑΝΤΗ),AFETHRIA (PL.PAPADIAMANTH),ΠΑΠΑΔΙΑΜΑΝΤΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61056,http://telematics.oasa.gr/#stationInfo_61056
61057,696.0,ΛΑΣΚΑΡΑΤΟΥ,LASKARATOY,ΛΑΣΚΑΡΑΤΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61057,http://telematics.oasa.gr/#stationInfo_61057
61058,,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61058,http://telematics.oasa.gr/#stationInfo_61058
61059,551.0,ΣΩΤΗΡΙΑΔΟΥ,SOTHRIADOY,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61059,http://telematics.oasa.gr/#stationInfo_61059
61060,552.0,ΚΛΩΝΑΡΙΔΟΥ,KLONARIDOY,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61060,http://telematics.oasa.gr/#stationInfo_61060
61061,553.0,ΑΓ. ΛΟΥΚΑΣ,AG. LOYKAS,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61061,http://telematics.oasa.gr/#stationInfo_61061
61064,554.0,ΟΤΕ,OTE,ΠΑΤΗΣΙΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61064,http://telematics.oasa.gr/#stationInfo_61064
61065,103.0,ΑΙΓΛΗΣ,AIGLHS,ΚΡΙΣΣΗΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61065,http://telematics.oasa.gr/#stationInfo_61065
61066,104.0,ΑΓ. ΑΘΑΝΑΣΙΟΣ,AG. ATHANASIOS,ΚΡΙΣΣΗΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61066,http://telematics.oasa.gr/#stationInfo_61066
61067,105.0,ΚΑΤΣΗ,KATSH,ΚΡΙΣΣΗΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61067,http://telematics.oasa.gr/#stationInfo_61067
61068,,ΑΦΕΤΗΡΙΑ (ΑΝΩ ΚΥΨΕΛΗ),AFETHRIA (ANO KYPSELH),ΚΑΥΚΑΣΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61068,http://telematics.oasa.gr/#stationInfo_61068
61069,5325.0,ΚΑΤΣΗ,KATSH,ΑΜΦΙΤΡΙΤΗΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61069,http://telematics.oasa.gr/#stationInfo_61069
61070,5326.0,ΑΓ. ΑΘΑΝΑΣΙΟΣ,AG. ATHANASIOS,ΦΑΙΔΡΙΑΔΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61070,http://telematics.oasa.gr/#stationInfo_61070
61071,5327.0,ΦΑΕΘΩΝΤΟΣ,FAETHONTOS,ΦΑΙΔΡΙΑΔΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61071,http://telematics.oasa.gr/#stationInfo_61071
61072,5328.0,ΠΥΘΩΝΟΣ,PYTHONOS,ΦΑΙΔΡΙΑΔΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61072,http://telematics.oasa.gr/#stationInfo_61072
61074,361.0,ΑΓ. ΙΩΑΝΝΗΣ,AG. IOANNHS,ΒΕΙΚΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61074,http://telematics.oasa.gr/#stationInfo_61074
22,4448.0,ΙΠΠΟΚΡΑΤΟΥΣ,IPPOKRATOYS,,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,10179,http://telematics.oasa.gr/#stationInfo_10179
61075,362.0,ΓΑΡΓΑΡΕΤΤΑ,GARGARETTA,ΒΕΙΚΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61075,http://telematics.oasa.gr/#stationInfo_61075
61076,363.0,ΖΙΝΝΗ,ZINNH,ΒΕΙΚΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61076,http://telematics.oasa.gr/#stationInfo_61076
61077,364.0,ΚΟΥΚΑΚΙ,KOYKAKI,ΒΕΙΚΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61077,http://telematics.oasa.gr/#stationInfo_61077
61078,886.0,ΠΑΙΔΙΚΗ ΧΑΡΑ,PAIDIKH XARA,ΓΕΝΝΑΙΟΥ ΚΟΛΟΚΟΤΡΩΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61078,http://telematics.oasa.gr/#stationInfo_61078
61079,887.0,ΑΓ. ΝΙΚΟΛΑΟΣ,AG. NIKOLAOS,ΓΕΝΝΑΙΟΥ ΚΟΛΟΚΟΤΡΩΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61079,http://telematics.oasa.gr/#stationInfo_61079
61080,888.0,ΦΙΛΟΠΑΠΠΟΥ,FILOPAPPOY,ΓΕΝΝΑΙΟΥ ΚΟΛΟΚΟΤΡΩΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61080,http://telematics.oasa.gr/#stationInfo_61080
61081,872.0,ΠΛ. ΜΕΡΚΟΥΡΗ,PL. MERKOYRH,ΠΛ.ΜΕΡΚΟΥΡΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61081,http://telematics.oasa.gr/#stationInfo_61081
61082,889.0,ΚΥΚΛΩΠΩΝ,KYKLOPON,ΚΥΚΛΩΠΩΝ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61082,http://telematics.oasa.gr/#stationInfo_61082
61083,5747.0,ΑΦΕΤΗΡΙΑ,AFETHRIA,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61083,http://telematics.oasa.gr/#stationInfo_61083
61084,873.0,ΦΙΛΟΠΠΑΠΟΥ,FILOPPAPOY,ΓΕΝΝΑΙΟΥ ΚΟΛΟΚΟΤΡΩΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61084,http://telematics.oasa.gr/#stationInfo_61084
61085,874.0,ΣΧΟΛΕΙΑ,SXOLEIA,ΓΕΝΝΑΙΟΥ ΚΟΛΟΚΟΤΡΩΝΗ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61085,http://telematics.oasa.gr/#stationInfo_61085
61087,365.0,ΠΑΙΔΙΚΗ ΧΑΡΑ,PAIDIKH XARA,ΒΕΙΚΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61087,http://telematics.oasa.gr/#stationInfo_61087
61088,385.0,KOYKAKI,KOYKAKI,ΔΗΜΗΤΡΑΚΟΠΟΥΛΟΥ,ΑΘΗΝΑΙΩΝ,Δ.  ΑΘΗΝΑΙΩΝ,61088,http://telematics.oasa.gr/#stationInfo_61088
